"No.","Time","Source","Destination","Protocol","Length","Info"
"1255","318.328050","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1256","318.328276","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1257","318.328396","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1258","318.328503","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1259","318.472798","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.184? Tell 192.168.1.1"
"1260","318.476217","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.197? Tell 192.168.1.1"
"1261","318.569081","XiaomiCo_39:b8:ec","Broadcast","ARP","42","ARP Announcement for 192.168.1.184"
"1262","318.860696","fe80::2574:72d7:863d:3b1f","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1263","319.358548","fe80::2574:72d7:863d:3b1f","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1264","319.496874","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.183? Tell 192.168.1.1"
"1265","319.500261","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.233? Tell 192.168.1.1"
"1266","319.508812","192.168.1.117","192.168.1.255","UDP","309","46516  >  20002 Len=267"
"1267","319.862548","192.168.1.217","239.255.255.250","IGMPv2","46","Membership Report group 239.255.255.250"
"1268","319.862666","192.168.1.217","224.0.0.252","IGMPv2","46","Membership Report group 224.0.0.252"
"1269","322.876836","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1270","323.079413","XiaomiCo_55:a0:2c","Broadcast","ARP","42","ARP Announcement for 192.168.1.183"
"1271","323.083924","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.217? Tell 192.168.1.1"
"1272","323.083950","TendaTec_c1:6e:59","Technico_1d:aa:fb","ARP","42","192.168.1.217 is at c8:3a:35:c1:6e:59"
"1273","324.105124","192.168.1.233","192.168.1.255","UDP","77","57269  >  15600 Len=35"
"1274","326.738800","192.168.1.217","20.54.24.69","TCP","66","61324  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1275","326.786434","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [FIN, ACK] Seq=634 Ack=38879 Win=132096 Len=0"
"1276","326.796687","20.54.24.69","192.168.1.217","TCP","66","443  >  61324 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1277","326.796824","192.168.1.217","20.54.24.69","TCP","54","61324  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1278","326.797593","192.168.1.217","20.54.24.69","TLSv1.2","276","Client Hello"
"1279","326.836898","152.199.19.161","192.168.1.217","TCP","60","443  >  61323 [FIN, ACK] Seq=38879 Ack=635 Win=68096 Len=0"
"1280","326.836959","192.168.1.217","152.199.19.161","TCP","54","61323  >  443 [ACK] Seq=635 Ack=38880 Win=132096 Len=0"
"1281","326.853701","20.54.24.69","192.168.1.217","TCP","1506","443  >  61324 [ACK] Seq=1 Ack=223 Win=525312 Len=1452 [TCP segment of a reassembled PDU]"
"1282","326.854049","20.54.24.69","192.168.1.217","TLSv1.2","1035","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1283","326.854117","192.168.1.217","20.54.24.69","TCP","54","61324  >  443 [ACK] Seq=223 Ack=2434 Win=132352 Len=0"
"1284","326.860520","192.168.1.217","20.54.24.69","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1285","326.917198","20.54.24.69","192.168.1.217","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1286","326.917365","20.54.24.69","192.168.1.217","TLSv1.2","123","Application Data"
"1287","326.917396","192.168.1.217","20.54.24.69","TCP","54","61324  >  443 [ACK] Seq=381 Ack=2554 Win=132352 Len=0"
"1288","326.918787","192.168.1.217","20.54.24.69","TLSv1.2","141","Application Data"
"1289","326.918916","192.168.1.217","20.54.24.69","TLSv1.2","92","Application Data"
"1290","326.919018","192.168.1.217","20.54.24.69","TLSv1.2","202","Application Data"
"1291","326.919175","192.168.1.217","20.54.24.69","TLSv1.2","709","Application Data"
"1292","326.974012","20.54.24.69","192.168.1.217","TLSv1.2","92","Application Data"
"1293","326.974401","20.54.24.69","192.168.1.217","TCP","60","443  >  61324 [ACK] Seq=2592 Ack=1309 Win=524288 Len=0"
"1294","326.974711","20.54.24.69","192.168.1.217","TLSv1.2","96","Application Data"
"1295","326.974778","192.168.1.217","20.54.24.69","TCP","54","61324  >  443 [ACK] Seq=1309 Ack=2634 Win=132096 Len=0"
"1296","326.976970","20.54.24.69","192.168.1.217","TLSv1.2","522","Application Data"
"1297","327.020135","192.168.1.217","20.54.24.69","TCP","54","61324  >  443 [ACK] Seq=1309 Ack=3102 Win=131584 Len=0"
"1298","328.098686","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.117? Tell 192.168.1.1"
"1299","328.541829","192.168.1.117","192.168.1.255","UDP","309","51981  >  20002 Len=267"
"1300","330.146906","192.168.1.233","192.168.1.255","UDP","77","54697  >  15600 Len=35"
"1301","335.646253","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1302","335.805548","192.168.1.217","192.0.78.13","TCP","66","61325  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1303","335.829359","192.0.78.13","192.168.1.217","TCP","66","443  >  61325 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1452 SACK_PERM WS=512"
"1304","335.829479","192.168.1.217","192.0.78.13","TCP","54","61325  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"1305","335.830161","192.168.1.217","192.0.78.13","TLSv1.3","672","Client Hello"
"1306","335.853820","192.0.78.13","192.168.1.217","TCP","60","443  >  61325 [ACK] Seq=1 Ack=619 Win=30720 Len=0"
"1307","335.854566","192.0.78.13","192.168.1.217","TLSv1.3","292","Server Hello, Change Cipher Spec, Application Data, Application Data"
"1308","335.855337","192.168.1.217","192.0.78.13","TLSv1.3","118","Change Cipher Spec, Application Data"
"1309","335.855666","192.168.1.217","192.0.78.13","TLSv1.3","152","Application Data"
"1310","335.856319","192.168.1.217","192.0.78.13","TCP","1506","61325  >  443 [ACK] Seq=781 Ack=239 Win=131840 Len=1452 [TCP segment of a reassembled PDU]"
"1311","335.856319","192.168.1.217","192.0.78.13","TLSv1.3","1396","Application Data"
"1312","335.856460","192.168.1.217","192.0.78.13","TLSv1.3","274","Application Data"
"1313","335.880255","192.0.78.13","192.168.1.217","TCP","60","443  >  61325 [ACK] Seq=239 Ack=781 Win=30720 Len=0"
"1314","335.883256","192.0.78.13","192.168.1.217","TLSv1.3","341","Application Data"
"1315","335.883344","192.0.78.13","192.168.1.217","TLSv1.3","125","Application Data"
"1316","335.883370","192.168.1.217","192.0.78.13","TCP","54","61325  >  443 [ACK] Seq=3795 Ack=597 Win=131328 Len=0"
"1317","335.883465","192.0.78.13","192.168.1.217","TCP","60","443  >  61325 [ACK] Seq=597 Ack=3575 Win=36352 Len=0"
"1318","335.883673","192.168.1.217","192.0.78.13","TLSv1.3","85","Application Data"
"1319","335.909954","192.0.78.13","192.168.1.217","TCP","60","443  >  61325 [ACK] Seq=597 Ack=3826 Win=39424 Len=0"
"1320","336.086234","192.168.1.233","192.168.1.255","UDP","77","36591  >  15600 Len=35"
"1321","336.377502","192.0.78.13","192.168.1.217","TLSv1.3","946","Application Data"
"1322","336.425439","192.168.1.217","192.0.78.13","TCP","54","61325  >  443 [ACK] Seq=3826 Ack=1489 Win=132096 Len=0"
"1323","337.127748","192.168.1.217","20.54.36.229","TLSv1.2","97","Application Data"
"1324","337.180572","20.54.36.229","192.168.1.217","TLSv1.2","228","Application Data"
"1325","337.236230","192.168.1.217","20.54.36.229","TCP","54","61025  >  443 [ACK] Seq=345 Ack=1393 Win=517 Len=0"
"1326","337.577949","192.168.1.117","192.168.1.255","UDP","309","56484  >  20002 Len=267"
"1327","341.043144","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1328","341.043809","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1329","341.068176","192.0.78.22","192.168.1.217","TCP","60","443  >  61079 [ACK] Seq=313 Ack=365 Win=65 Len=0"
"1330","341.249544","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1331","341.250005","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1332","341.272520","192.0.78.22","192.168.1.217","TCP","60","443  >  61080 [ACK] Seq=313 Ack=365 Win=65 Len=0"
"1333","341.470583","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1334","341.471199","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1335","341.495458","192.0.78.22","192.168.1.217","TCP","60","443  >  61082 [ACK] Seq=313 Ack=365 Win=65 Len=0"
"1336","341.671925","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1337","341.672406","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1338","341.694464","192.0.78.22","192.168.1.217","TCP","60","443  >  61083 [ACK] Seq=313 Ack=365 Win=71 Len=0"
"1339","342.128017","192.168.1.233","192.168.1.255","UDP","77","41336  >  15600 Len=35"
"1340","343.327191","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1341","343.327417","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1342","343.327533","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1343","343.327636","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1344","343.349448","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1345","343.349640","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1346","343.349758","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1347","343.349860","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1348","343.428478","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1349","343.428554","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1350","343.428587","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1351","343.428610","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1352","343.463019","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1353","343.463236","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1354","343.463323","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1355","343.463397","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1356","343.536832","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1357","343.537044","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1358","343.537151","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1359","343.537244","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1360","345.404779","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.119? Tell 192.168.1.1"
"1361","345.718527","192.168.1.1","192.168.1.255","BROWSER","498","Host Announcement MODEM TIM, Workstation, Server, Print Queue Server"
"1362","346.618251","192.168.1.117","192.168.1.255","UDP","309","57648  >  20002 Len=267"
"1363","348.067352","192.168.1.233","192.168.1.255","UDP","77","50413  >  15600 Len=35"
"1364","348.266912","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1365","349.910499","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.184? Tell 192.168.1.1"
"1366","349.914042","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.197? Tell 192.168.1.1"
"1367","350.832144","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.183? Tell 192.168.1.1"
"1368","350.941159","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.233? Tell 192.168.1.1"
"1369","354.109184","192.168.1.233","192.168.1.255","UDP","77","34368  >  15600 Len=35"
"1370","354.518636","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.217? Tell 192.168.1.1"
"1371","354.518670","TendaTec_c1:6e:59","Technico_1d:aa:fb","ARP","42","192.168.1.217 is at c8:3a:35:c1:6e:59"
"1372","355.654637","192.168.1.117","192.168.1.255","UDP","309","52508  >  20002 Len=267"
"1373","359.436492","Technico_1d:aa:fb","Broadcast","ARP","60","Who has 192.168.1.117? Tell 192.168.1.1"
"1374","359.809641","192.168.1.217","8.8.4.4","QUIC","1292","Initial, DCID=805e667dab4f953d, PKN: 1, PADDING, PING, PING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, PING"
"1375","359.809832","192.168.1.217","8.8.4.4","QUIC","121","0-RTT, DCID=805e667dab4f953d"
"1376","359.810034","192.168.1.217","8.8.4.4","QUIC","287","0-RTT, DCID=805e667dab4f953d"
"1377","359.810097","192.168.1.217","8.8.4.4","QUIC","255","0-RTT, DCID=805e667dab4f953d"
"1378","359.848238","8.8.4.4","192.168.1.217","QUIC","1292","Protected Payload (KP0)"
"1379","359.848510","8.8.4.4","192.168.1.217","QUIC","834","Protected Payload (KP0)"
"1380","359.848591","8.8.4.4","192.168.1.217","QUIC","99","Protected Payload (KP0)"
"1381","359.848633","8.8.4.4","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1382","359.848683","8.8.4.4","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1383","359.849249","8.8.4.4","192.168.1.217","QUIC","68","Protected Payload (KP0)"
"1384","359.849473","192.168.1.217","8.8.4.4","QUIC","121","Handshake, DCID=805e667dab4f953d"
"1385","359.849654","8.8.4.4","192.168.1.217","QUIC","835","Protected Payload (KP0)"
"1386","359.849753","192.168.1.217","8.8.4.4","QUIC","75","Protected Payload (KP0), DCID=805e667dab4f953d"
"1387","359.850096","192.168.1.217","8.8.4.4","QUIC","75","Protected Payload (KP0), DCID=805e667dab4f953d"
"1388","359.850234","192.168.1.217","8.8.4.4","QUIC","75","Protected Payload (KP0), DCID=805e667dab4f953d"
"1389","359.850514","192.168.1.217","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=805e667dab4f953d"
"1390","359.852075","192.168.1.217","142.250.180.174","QUIC","1292","Initial, DCID=f5bf73b1bc426f91, PKN: 1, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"1391","359.852615","192.168.1.217","142.250.180.174","QUIC","121","0-RTT, DCID=f5bf73b1bc426f91"
"1392","359.868799","8.8.4.4","192.168.1.217","QUIC","68","Protected Payload (KP0)"
"1393","359.868953","8.8.4.4","192.168.1.217","QUIC","572","Protected Payload (KP0)"
"1394","359.869202","192.168.1.217","8.8.4.4","QUIC","75","Protected Payload (KP0), DCID=805e667dab4f953d"
"1395","359.869503","192.168.1.217","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=805e667dab4f953d"
"1396","359.870171","8.8.4.4","192.168.1.217","QUIC","162","Protected Payload (KP0)"
"1397","359.870256","8.8.4.4","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1398","359.870895","192.168.1.217","142.251.209.14","QUIC","1292","Initial, DCID=a4e698a16e285453, PKN: 1, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PING"
"1399","359.887300","192.168.1.217","142.251.209.14","QUIC","122","0-RTT, DCID=a4e698a16e285453"
"1400","359.894283","142.250.180.174","192.168.1.217","QUIC","1292","Protected Payload (KP0)"
"1401","359.894341","142.250.180.174","192.168.1.217","QUIC","670","Protected Payload (KP0)"
"1402","359.894700","192.168.1.217","142.250.180.174","QUIC","120","Handshake, DCID=f5bf73b1bc426f91"
"1403","359.894798","192.168.1.217","142.250.180.174","QUIC","75","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1404","359.895079","192.168.1.217","142.250.180.174","QUIC","1288","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1405","359.895113","192.168.1.217","142.250.180.174","QUIC","1288","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1406","359.895137","192.168.1.217","142.250.180.174","QUIC","1292","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1407","359.895162","192.168.1.217","142.250.180.174","QUIC","1292","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1408","359.895182","192.168.1.217","142.250.180.174","QUIC","1292","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1409","359.895198","192.168.1.217","142.250.180.174","QUIC","1292","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1410","359.895218","192.168.1.217","142.250.180.174","QUIC","810","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1411","359.897017","192.168.1.217","8.8.4.4","QUIC","75","Protected Payload (KP0), DCID=805e667dab4f953d"
"1412","359.902925","142.250.180.174","192.168.1.217","QUIC","68","Protected Payload (KP0)"
"1413","359.914128","8.8.4.4","192.168.1.217","QUIC","68","Protected Payload (KP0)"
"1414","359.915924","142.251.209.14","192.168.1.217","QUIC","1292","Protected Payload (KP0)"
"1415","359.916358","142.251.209.14","192.168.1.217","QUIC","823","Protected Payload (KP0)"
"1416","359.916444","142.251.209.14","192.168.1.217","QUIC","120","Protected Payload (KP0)"
"1417","359.916917","192.168.1.217","142.251.209.14","QUIC","121","Handshake, DCID=a4e698a16e285453"
"1418","359.917184","192.168.1.217","142.251.209.14","QUIC","75","Protected Payload (KP0), DCID=a4e698a16e285453"
"1419","359.917968","192.168.1.217","142.251.209.14","QUIC","1288","Protected Payload (KP0), DCID=a4e698a16e285453"
"1420","359.918104","192.168.1.217","142.251.209.14","QUIC","1288","Protected Payload (KP0), DCID=a4e698a16e285453"
"1421","359.918177","192.168.1.217","142.251.209.14","QUIC","1292","Protected Payload (KP0), DCID=a4e698a16e285453"
"1422","359.918249","192.168.1.217","142.251.209.14","QUIC","1292","Protected Payload (KP0), DCID=a4e698a16e285453"
"1423","359.918319","192.168.1.217","142.251.209.14","QUIC","1292","Protected Payload (KP0), DCID=a4e698a16e285453"
"1424","359.918388","192.168.1.217","142.251.209.14","QUIC","1292","Protected Payload (KP0), DCID=a4e698a16e285453"
"1425","359.918446","192.168.1.217","142.251.209.14","QUIC","1292","Protected Payload (KP0), DCID=a4e698a16e285453"
"1426","359.918514","192.168.1.217","142.251.209.14","QUIC","1292","Protected Payload (KP0), DCID=a4e698a16e285453"
"1427","359.918579","192.168.1.217","142.251.209.14","QUIC","726","Protected Payload (KP0), DCID=a4e698a16e285453"
"1428","359.921706","142.250.180.174","192.168.1.217","QUIC","71","Protected Payload (KP0)"
"1429","359.921805","142.250.180.174","192.168.1.217","QUIC","162","Protected Payload (KP0)"
"1430","359.921846","142.250.180.174","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1431","359.921881","142.250.180.174","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1432","359.921915","142.250.180.174","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1433","359.921949","142.250.180.174","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1434","359.922179","192.168.1.217","142.250.180.174","QUIC","76","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1435","359.922378","192.168.1.217","142.250.180.174","QUIC","75","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1436","359.922567","192.168.1.217","142.250.180.174","QUIC","75","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1437","359.936739","142.251.209.14","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1438","359.941980","142.251.209.14","192.168.1.217","QUIC","162","Protected Payload (KP0)"
"1439","359.943421","142.251.209.14","192.168.1.217","QUIC","71","Protected Payload (KP0)"
"1440","359.943575","142.251.209.14","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1441","359.943893","192.168.1.217","142.251.209.14","QUIC","76","Protected Payload (KP0), DCID=a4e698a16e285453"
"1442","359.947500","142.251.209.14","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1443","359.947598","142.251.209.14","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1444","359.947638","142.251.209.14","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1445","359.947930","192.168.1.217","142.251.209.14","QUIC","75","Protected Payload (KP0), DCID=a4e698a16e285453"
"1446","359.948528","142.250.180.174","192.168.1.217","QUIC","976","Protected Payload (KP0)"
"1447","359.948964","142.250.180.174","192.168.1.217","QUIC","302","Protected Payload (KP0)"
"1448","359.949142","192.168.1.217","142.250.180.174","QUIC","77","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1449","359.971403","142.251.209.14","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1450","359.975369","192.168.1.217","142.250.180.174","QUIC","75","Protected Payload (KP0), DCID=f5bf73b1bc426f91"
"1451","359.996411","142.250.180.174","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1452","360.121332","142.251.209.14","192.168.1.217","QUIC","1288","Protected Payload (KP0)"
"1453","360.121532","142.251.209.14","192.168.1.217","QUIC","203","Protected Payload (KP0)"
"1454","360.122086","192.168.1.217","142.251.209.14","QUIC","77","Protected Payload (KP0), DCID=a4e698a16e285453"
"1455","360.124653","142.251.209.14","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1456","360.151085","192.168.1.217","142.251.209.14","QUIC","75","Protected Payload (KP0), DCID=a4e698a16e285453"
"1457","360.153338","192.168.1.233","192.168.1.255","UDP","77","52274  >  15600 Len=35"
"1458","360.168219","142.251.209.14","192.168.1.217","QUIC","67","Protected Payload (KP0)"
"1459","361.085604","192.168.1.217","192.168.1.255","UDP","1462","889  >  889 Len=1420"
"1460","362.099795","fe80::d635:1dff:fe1d:aafb","ff02::1","ICMPv6","166","Router Advertisement from d4:35:1d:1d:aa:fb"
"1461","363.374325","192.168.1.217","13.89.179.10","TCP","54","61320  >  443 [FIN, ACK] Seq=10403 Ack=5917 Win=130816 Len=0"
"1462","363.515751","13.89.179.10","192.168.1.217","TCP","60","443  >  61320 [FIN, ACK] Seq=5917 Ack=10404 Win=525568 Len=0"
"1463","363.515816","192.168.1.217","13.89.179.10","TCP","54","61320  >  443 [ACK] Seq=10404 Ack=5918 Win=130816 Len=0"
"1464","364.353577","TendaTec_c1:6e:59","Technico_1d:aa:fb","ARP","42","Who has 192.168.1.1? Tell 192.168.1.217"
"1465","364.358195","Technico_1d:aa:fb","TendaTec_c1:6e:59","ARP","60","192.168.1.1 is at d4:35:1d:1d:aa:fb"
"1466","364.690399","192.168.1.117","192.168.1.255","UDP","309","38868  >  20002 Len=267"
"1467","366.092684","192.168.1.233","192.168.1.255","UDP","77","44701  >  15600 Len=35"
"1468","368.043262","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1469","368.043795","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1470","368.067683","192.0.78.22","192.168.1.217","TCP","60","443  >  61079 [ACK] Seq=337 Ack=393 Win=65 Len=0"
"1471","368.250018","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1472","368.250498","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1473","368.272219","192.0.78.22","192.168.1.217","TCP","60","443  >  61080 [ACK] Seq=337 Ack=393 Win=65 Len=0"
"1474","368.470016","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1475","368.470214","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1476","368.494329","192.0.78.22","192.168.1.217","TCP","60","443  >  61082 [ACK] Seq=337 Ack=393 Win=65 Len=0"
"1477","368.671805","192.0.78.22","192.168.1.217","TLSv1.2","78","Application Data"
"1478","368.672287","192.168.1.217","192.0.78.22","TLSv1.2","82","Application Data"
"1479","368.694405","192.0.78.22","192.168.1.217","TCP","60","443  >  61083 [ACK] Seq=337 Ack=393 Win=71 Len=0"
"1480","369.524312","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1481","369.524542","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1482","369.524664","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1483","369.524767","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1484","369.565399","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1485","369.565590","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1486","369.565713","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1487","369.565817","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1488","369.640353","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1489","369.640581","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1490","369.640702","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1491","369.640806","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1492","369.667254","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1493","369.667447","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1494","369.667566","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1495","369.667672","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"1496","369.743653","192.168.1.197","239.255.255.250","SSDP","447","NOTIFY * HTTP/1.1 "
"1497","369.743850","192.168.1.197","239.255.255.250","SSDP","456","NOTIFY * HTTP/1.1 "
"1498","369.744051","192.168.1.197","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"1499","369.744176","192.168.1.197","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
